x1,y1,x2,y2,x3,y3
2297.75308,0.01692,2276.527451,0.016902972,2287.326877,0.017856331
2333.8609,0.017,2331.508051,0.016268085,2318.825029,0.018124901
2334.94484,0.01715,2332.946146,0.016935347,2329.797609,0.017752674
2348.07452,0.01709,2347.118664,0.01654546,2354.803628,0.01827566
2373.24478,0.0181,2378.139141,0.017483063,2374.555436,0.018025422
2390.19725,0.01692,2393.032078,0.016838246,2376.744113,0.017667711
2395.99513,0.01718,2404.172435,0.016656889,2387.145273,0.01765036
2403.80412,0.01739,2424.336735,0.016718795,2391.172178,0.018841095
2456.27847,0.01714,2457.954942,0.016568788,2482.139861,0.01755815
2487.29074,0.0169,2492.55884,0.017625231,2482.590783,0.017258133
2489.2115,0.01812,2504.897004,0.016614889,2495.46327,0.017463258
2520.58173,0.01685,2505.333763,0.016406638,2496.068519,0.018730849
2526.77459,0.01687,2509.461242,0.016467674,2531.054398,0.017198218
2544.68711,0.01695,2548.600215,0.015971319,2568.020971,0.017622865
2574.37929,0.01653,2554.882729,0.016239836,2573.741302,0.017368411
2600.38898,0.0161,2605.054817,0.015520096,2595.34268,0.018017805
2600.54027,0.01681,2610.203996,0.016675965,2605.803213,0.017607921
2614.62113,0.01691,2627.73934,0.016593436,2614.140102,0.017946256
2643.69445,0.01686,2640.880122,0.016751211,2659.796737,0.018381226
2674.09496,0.01651,2683.706845,0.016261053,2661.309154,0.016884298
2683.52908,0.01664,2684.696073,0.016200939,2678.308622,0.017181853
2689.96756,0.01607,2692.948021,0.016012669,2712.447832,0.017139715
2745.20084,0.01599,2743.273122,0.015997056,2747.59763,0.017738575
2755.00016,0.01634,2756.071404,0.015664805,2749.396841,0.017021193
2763.13493,0.01599,2762.848571,0.015960493,2751.358799,0.016224943
2772.38496,0.01622,2783.399216,0.016260993,2781.647907,0.016793845
2819.806,0.01638,2813.765451,0.015622867,2803.839378,0.017441994
2831.88482,0.01597,2834.961717,0.015923249,2835.733667,0.017028685
2852.1713,0.01637,2837.080475,0.015624166,2854.902308,0.017215594
2859.5434,0.01635,2882.615629,0.016295474,2855.409819,0.017477659
2897.49432,0.01664,2903.457251,0.016466842,2913.801676,0.017402656
2929.35545,0.01649,2905.510178,0.016456762,2962.169663,0.017181753
2940.36206,0.01645,2946.899229,0.015974177,2971.731555,0.017217264
2971.40711,0.01631,2959.16293,0.014389867,2983.081957,0.016968046
2971.55159,0.01569,3000.044849,0.015765073,2986.542656,0.015880419
3005.09733,0.01607,3006.314069,0.015854211,3010.68119,0.016870686
3014.35017,0.0163,3014.174268,0.015967746,3017.653765,0.017229151
3040.86317,0.0161,3020.563476,0.015567234,3026.910505,0.016796547
3044.42038,0.0166,3035.273442,0.015764915,3032.704157,0.01768548
3075.76875,0.0152,3050.244681,0.01597997,3068.046054,0.016025334
3077.66204,0.01646,3073.131032,0.01664307,3072.555088,0.016855415
3092.84925,0.01631,3078.125436,0.014943455,3074.020877,0.017462468
3156.58809,0.01597,3159.097695,0.016073872,3140.212273,0.016463425
3158.66985,0.01611,3160.13366,0.015527398,3161.189837,0.016367636
3174.33851,0.01589,3174.119707,0.015696631,3183.577077,0.017158772
3195.3175,0.01567,3201.687111,0.015715965,3188.185812,0.016354892
3210.12532,0.0165,3205.365026,0.01629639,3202.036808,0.016592099
3221.05247,0.01585,3224.390946,0.015589569,3261.72847,0.016258638
3245.36384,0.01573,3230.131215,0.015306787,3273.249669,0.016229637
,,,,,
,0.016299877,,0.016010094,,0.017086168
