x1,y1,x2,y2,x3,y3
1751.783942,0.015915936,1752.324965,0.015062482,1748.548434,0.016489104
1752.970284,0.01528204,1757.011217,0.015738526,1755.351656,0.015968924
1757.751514,0.015830746,1771.177662,0.016320894,1762.996757,0.01587683
1772.511222,0.016344584,1772.943035,0.016258127,1765.450952,0.016986115
1796.102867,0.015623397,1777.009415,0.015074864,1784.016152,0.016584013
1797.704796,0.015475238,1796.471235,0.016083414,1801.403502,0.01600025
1808.563063,0.016758413,1816.055504,0.014685966,1801.873813,0.01646772
1816.58218,0.015225752,1818.872171,0.017245617,1803.231473,0.016225073
1822.583382,0.015551653,1823.37111,0.014906164,1805.29444,0.016185577
1829.148306,0.016048499,1835.613004,0.015935611,1844.350569,0.016694607
1840.744881,0.01555079,1841.9154,0.015155823,1857.819436,0.015950491
1842.956805,0.015796158,1855.431347,0.014057746,1867.996439,0.016609229
1877.040661,0.016529978,1869.55884,0.015757221,1875.507043,0.015967545
1877.267582,0.014936624,1879.779033,0.015265856,1885.786621,0.016222872
1885.337226,0.016035666,1898.815889,0.016121657,1886.632199,0.015638725
1895.957111,0.016206977,1899.067059,0.01477633,1910.583917,0.015539959
1907.477377,0.015028765,1905.631848,0.015740736,1911.08711,0.015575959
1909.900036,0.016169181,1908.474046,0.014983406,1914.131786,0.015762839
1922.810596,0.016157559,1915.799681,0.016251999,1919.428469,0.016665117
1926.881789,0.01553379,1921.105525,0.0157114,1930.742699,0.016818063
1928.677523,0.015286357,1932.818371,0.015646077,1933.680303,0.015319189
1942.77746,0.016031218,1939.062849,0.015343074,1945.315758,0.017048976
1969.371197,0.015727969,1947.080621,0.015337426,1958.658388,0.017469189
1976.303595,0.016090839,1963.494769,0.01604781,1970.711375,0.015953563
1986.391912,0.016592799,1967.331916,0.016324818,1980.544977,0.016124394
1995.141972,0.015285634,1999.475462,0.015280412,1987.162805,0.015176617
2005.733154,0.015452085,2018.377765,0.014843033,2009.336357,0.015733478
2018.540593,0.015862441,2018.406464,0.016063114,2010.162562,0.01528022
2036.830017,0.015839581,2031.298305,0.015581998,2027.963631,0.01615299
2043.035282,0.015401701,2040.78882,0.014815301,2033.77327,0.015288618
2047.82803,0.016428474,2048.999374,0.016111081,2035.376785,0.016809476
2057.629768,0.015890387,2057.254262,0.016629883,2041.205027,0.016290107
2078.890132,0.015294604,2078.388227,0.016938777,2082.77938,0.016888775
2082.22322,0.016150643,2095.379351,0.014919126,2088.46256,0.015695763
2088.013646,0.015445548,2095.432238,0.014659872,2099.805334,0.017263421
2111.198892,0.015739509,2103.830616,0.016367561,2116.691427,0.015921109
2114.862698,0.016167904,2118.875575,0.014902109,2125.675332,0.01663164
2118.904111,0.016460221,2124.334052,0.015997673,2128.041632,0.015845846
2132.667748,0.015025797,2137.659655,0.014525783,2135.835866,0.016816665
2150.97954,0.015477834,2138.716581,0.014042697,2139.237577,0.015854877
2158.201202,0.015899459,2157.859079,0.015122195,2150.169609,0.015195101
2169.67756,0.015399617,2167.688366,0.016719977,2155.118094,0.016269931
2169.767142,0.016707203,2178.790501,0.015420294,2166.503615,0.016355388
2181.212443,0.015811171,2181.134175,0.016365493,2178.068889,0.016830753
2196.303093,0.015298301,2186.450566,0.015301391,2182.828082,0.016123236
2196.394948,0.015766345,2196.057754,0.015600205,2200.080827,0.016342244
2216.321369,0.01623215,2208.199149,0.014992177,2231.359423,0.016240085
2227.381823,0.015714467,2220.13075,0.016753904,2233.034379,0.016803463
2229.825079,0.015709725,2252.748024,0.015915672,2234.511219,0.016166366
2243.957318,0.016160647,2253.264686,0.014346625,2248.970681,0.016942078
2258.110865,0.015574636,2257.820703,0.016058235,2252.604087,0.01533605
2262.847857,0.014893445,2276.674787,0.014720924,2257.449934,0.0161872
2273.299235,0.016082444,2282.557177,0.016643201,2260.234504,0.016566657
2291.916598,0.01650941,2284.368365,0.017304864,2282.517583,0.015393411
2293.98996,0.014955669,2303.561559,0.014929092,2289.831236,0.016816971
2317.167714,0.016442239,2313.847555,0.016944722,2299.19503,0.017118803
,,,,,
,0.015629918,,0.015367133,,0.016030081
