x1,y1,x2,y2,x3,y3
1958,0.01835,1961.448988,0.017662428,1960.100377,0.018015456
1968,0.01867,1979.376397,0.018083178,1968.220307,0.01679971
1980,0.01815,1983.874848,0.017951645,1982.484163,0.016694237
1990,0.01924,1995.455214,0.017525899,1984.920337,0.017931003
2000,0.01844,2009.022873,0.018131662,2008.502269,0.017488196
2000,0.01856,2009.93658,0.018064583,2010.234079,0.017104176
2020,0.01856,2014.021543,0.018017825,2033.299096,0.016944599
2040,0.01867,2034.700303,0.017682109,2035.614763,0.01723999
2040,0.01815,2052.665367,0.016547701,2047.902703,0.017184545
2060,0.01924,2055.50937,0.017492154,2063.829711,0.016658203
2060,0.01844,2063.024247,0.018215287,2065.255417,0.017761793
2080,0.01804,2071.555158,0.018303206,2082.852073,0.017368689
2080,0.01813,2079.400538,0.017136582,2086.326256,0.016447018
2100,0.01854,2097.727595,0.017609784,2094.427198,0.017355439
2100,0.01808,2101.667295,0.01765097,2098.177494,0.01699216
2120,0.01799,2121.379316,0.01752003,2106.948695,0.016993304
2120,0.01839,2133.049393,0.018301332,2109.742633,0.017135313
2140,0.01867,2135.870183,0.017674368,2132.347342,0.01672721
2140,0.01837,2142.247473,0.017143705,2151.387421,0.017153366
2160,0.0181,2159.88406,0.017917517,2153.335062,0.017746992
2160,0.01782,2164.867633,0.017257183,2172.30782,0.017082581
2180,0.01875,2169.732264,0.01768964,2185.28328,0.017304315
2180,0.01855,2186.782243,0.01773045,2190.245906,0.016370856
2200,0.0186,2190.691655,0.017776993,2206.618671,0.017129418
2200,0.01924,2206.228629,0.018143364,2208.814386,0.01857627
2220,0.01844,2223.890594,0.017183962,2209.590365,0.01663486
2220,0.01804,2235.534772,0.017091578,2221.370571,0.016787934
2240,0.01813,2242.494493,0.017455167,2238.644238,0.017580064
2240,0.01854,2242.539382,0.018339763,2245.478604,0.017436445
2260,0.01808,2257.205988,0.017634937,2264.461046,0.016709273
2280,0.01799,2278.708516,0.017321384,2277.643341,0.016677013
2280,0.01839,2287.001704,0.017906398,2284.754872,0.017370111
2300,0.01924,2289.091284,0.017867974,2289.321529,0.017044269
2300,0.01844,2295.500169,0.01676617,2295.958879,0.017461283
2300,0.01804,2302.059816,0.018465793,2297.511645,0.017844396
,,,,,
,,,0.017335311,,0.016815251
